radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,605,3,1116,17018,0,10.206,36.82,2796,1,1,,,0
GSM,605,2,417,51805,0,10.219,36.81,1000,1,1,,,0
GSM,605,2,134,4641,0,10.219,36.814,3793,1,1,,,0
GSM,605,1,10013,11003,0,10.219,36.815,2341,1,1,,,0
GSM,605,2,409,52782,0,10.227,36.82,2783,1,1,,,0
GSM,605,3,1108,12650,0,10.232,36.812,4296,1,1,,,0
GSM,605,3,1108,11237,0,10.238,36.812,2248,1,1,,,0
LTE,605,3,4164,3115275,0,10.232,36.813,5133,1,1,,,0
UMTS,605,2,137,313111,0,10.232,36.814,4287,1,1,,,0
GSM,605,2,409,41308,0,10.231,36.815,5546,1,1,,,0
GSM,605,1,10017,8521,0,10.25,36.81,1057,1,1,,,0
UMTS,605,1,10005,75995,0,10.252,36.814,1589,1,1,,,0
LTE,605,3,4157,3898636,0,10.241,36.814,3351,1,1,,,0
LTE,605,3,4164,3098379,0,10.26,36.808,1000,1,1,,,0
GSM,605,1,10004,2321,0,10.259,36.808,1793,1,1,,,0
GSM,605,2,409,55842,0,10.257,36.809,1022,1,1,,,0
UMTS,605,1,10004,75620,0,10.26,36.809,1000,1,1,,,0
GSM,605,2,137,2701,0,10.261,36.81,1000,1,1,,,0
UMTS,605,2,137,69341,0,10.263,36.81,1000,1,1,,,0
GSM,605,2,139,9674,0,10.26,36.81,1000,1,1,,,0
GSM,605,3,125,15602,0,10.259,36.81,1000,1,1,,,0
GSM,605,2,409,50636,0,10.259,36.81,1000,1,1,,,0
UMTS,605,3,2164,788634,0,10.261,36.81,1000,1,1,,,0
LTE,605,1,10001,4865,0,10.262,36.81,1000,1,1,,,0
LTE,605,3,4154,3083265,0,10.262,36.81,1000,1,1,,,0
LTE,605,2,230,11679501,0,10.263,36.811,1718,1,1,,,0
LTE,605,2,137,11745803,0,10.263,36.811,1000,1,1,,,0
GSM,605,2,139,2785,0,10.263,36.811,1000,1,1,,,0
LTE,605,3,4164,3092235,0,10.261,36.811,1000,1,1,,,0
GSM,605,2,135,5823,0,10.263,36.811,1000,1,1,,,0
LTE,605,3,4164,3101963,0,10.261,36.811,1000,1,1,,,0
GSM,605,3,137,16721,0,10.261,36.812,1000,1,1,,,0
LTE,605,3,4154,3888899,0,10.261,36.812,1000,1,1,,,0
GSM,605,1,10004,10393,0,10.254,36.812,2603,1,1,,,0
UMTS,605,3,2154,139518,0,10.263,36.813,1000,1,1,,,0
UMTS,605,3,2154,162713,0,10.273,36.809,1000,1,1,,,0
UMTS,605,3,2165,818515,0,10.273,36.809,1000,1,1,,,0
GSM,605,2,137,50527,0,10.264,36.809,1000,1,1,,,0
GSM,605,2,409,53183,0,10.267,36.81,9070,1,1,,,0
GSM,605,2,137,2785,0,10.265,36.81,1000,1,1,,,0
GSM,605,2,137,631,0,10.272,36.81,1000,1,1,,,0
GSM,605,2,137,53183,0,10.265,36.81,1000,1,1,,,0
GSM,605,3,1101,10379,0,10.265,36.81,1000,1,1,,,0
UMTS,605,1,10004,67651,0,10.266,36.81,1000,1,1,,,0
UMTS,605,3,2164,818515,0,10.266,36.81,1000,1,1,,,0
UMTS,605,3,2154,163155,0,10.269,36.81,1000,1,1,,,0
UMTS,605,1,10004,75617,0,10.27,36.81,1000,1,1,,,0
GSM,605,3,108,11003,0,10.273,36.81,1000,1,1,,,0
UMTS,605,3,2245,39502558,0,10.273,36.81,1000,1,1,,,0
UMTS,605,3,2164,788520,0,10.273,36.81,1000,1,1,,,0
UMTS,605,2,139,118725,0,10.271,36.811,1000,1,1,,,0
GSM,605,2,137,2704,0,10.273,36.811,1000,1,1,,,0
UMTS,605,2,139,264848,0,10.274,36.811,1000,1,1,,,0
UMTS,605,1,10004,68068,0,10.269,36.811,1000,1,1,,,0
GSM,605,2,417,53191,0,10.265,36.812,1000,1,1,,,0
UMTS,605,3,2154,133160,0,10.273,36.812,1000,1,1,,,0
UMTS,605,3,2154,133155,0,10.274,36.812,1000,1,1,,,0
UMTS,605,3,2154,133153,0,10.274,36.812,1000,1,1,,,0
UMTS,605,3,2164,789670,0,10.274,36.812,1000,1,1,,,0
GSM,605,2,409,52704,0,10.276,36.812,1000,1,1,,,0
UMTS,605,3,2154,68788,0,10.276,36.812,1000,1,1,,,0
GSM,605,2,401,53183,0,10.273,36.812,1000,1,1,,,0
GSM,605,3,1108,17799,0,10.274,36.813,1000,1,1,,,0
UMTS,605,3,2154,164305,0,10.273,36.813,1000,1,1,,,0
GSM,605,1,10020,652,0,10.271,36.816,1000,1,1,,,0
LTE,605,1,10004,44037,0,10.266,36.818,1478,1,1,,,0
GSM,605,1,10004,10401,0,10.278,36.81,3275,1,1,,,0
GSM,605,2,401,52704,0,10.276,36.812,2290,1,1,,,0
GSM,605,2,139,2704,0,10.278,36.812,1000,1,1,,,0
UMTS,605,2,1000,72437,0,10.278,36.812,1000,1,1,,,0
GSM,605,2,401,52701,0,10.283,36.812,1000,1,1,,,0
GSM,605,2,139,53183,0,10.278,36.813,1000,1,1,,,0
GSM,605,3,1101,10378,0,10.277,36.813,1000,1,1,,,0
UMTS,605,2,409,116365,0,10.278,36.813,1000,1,1,,,0
GSM,605,3,108,11001,0,10.28,36.813,1000,1,1,,,0
GSM,605,3,1137,18188,0,10.28,36.813,1000,1,1,,,0
GSM,605,3,1121,18519,0,10.28,36.813,1000,1,1,,,0
UMTS,605,1,10020,75617,0,10.28,36.813,1000,1,1,,,0
UMTS,605,3,2154,134310,0,10.281,36.813,1000,1,1,,,0
LTE,605,1,10004,45320,0,10.28,36.813,1000,1,1,,,0
UMTS,605,2,139,68722,0,10.287,36.814,1000,1,1,,,0
UMTS,605,3,2154,163153,0,10.281,36.814,1000,1,1,,,0
LTE,605,3,4154,3098381,0,10.284,36.814,1000,1,1,,,0
LTE,605,3,4154,3888909,0,10.284,36.814,1000,1,1,,,0
LTE,605,2,1000,11588876,0,10.281,36.815,1000,1,1,,,0
LTE,605,3,4185,4003340,0,10.283,36.816,1000,1,1,,,0
UMTS,605,3,2101,164305,0,10.281,36.816,1000,1,1,,,0
LTE,605,1,10004,57369,0,10.284,36.817,1000,1,1,,,0
GSM,605,2,139,3184,0,10.283,36.817,1000,1,1,,,0
GSM,605,2,139,5795,0,10.284,36.817,1000,1,1,,,0
UMTS,605,1,10004,66191,0,10.285,36.817,1000,1,1,,,0
UMTS,605,3,2200,694023,0,10.287,36.817,1000,1,1,,,0
UMTS,605,3,2164,819665,0,10.287,36.817,1000,1,1,,,0
UMTS,605,3,2154,134305,0,10.285,36.817,1000,1,1,,,0
LTE,605,1,10004,57372,0,10.287,36.817,1000,1,1,,,0
GSM,605,3,1108,11007,0,10.285,36.817,2676,1,1,,,0
LTE,605,1,10004,50185,0,10.287,36.818,1000,1,1,,,0
GSM,605,2,411,50366,0,10.298,36.809,1000,1,1,,,0
UMTS,605,3,2154,162994,0,10.298,36.81,4182,1,1,,,0
GSM,605,3,1108,17792,0,10.296,36.81,1000,1,1,,,0
GSM,605,3,1108,17798,0,10.296,36.812,1000,1,1,,,0
UMTS,605,3,2164,789664,0,10.294,36.812,1000,1,1,,,0
UMTS,605,2,139,68719,0,10.291,36.813,1000,1,1,,,0
UMTS,605,3,2164,789669,0,10.294,36.813,1000,1,1,,,0
GSM,605,1,10013,10153,0,10.299,36.813,1000,1,1,,,0
GSM,605,2,409,53182,0,10.298,36.814,1000,1,1,,,0
UMTS,605,2,139,68725,0,10.294,36.814,1000,1,1,,,0
UMTS,605,2,139,118724,0,10.295,36.814,1000,1,1,,,0
UMTS,605,1,10005,77793,0,10.296,36.815,2883,1,1,,,0
UMTS,605,3,2164,789663,0,10.295,36.815,1000,1,1,,,0
GSM,605,1,10004,292,0,10.295,36.816,1000,1,1,,,0
GSM,605,2,409,50822,0,10.299,36.816,1000,1,1,,,0
UMTS,605,2,139,120105,0,10.297,36.817,1000,1,1,,,0
GSM,605,3,1108,15612,0,10.298,36.817,1000,1,1,,,0
UMTS,605,3,2154,134309,0,10.298,36.817,1000,1,1,,,0
GSM,605,2,409,50825,0,10.296,36.818,1365,1,1,,,0
LTE,605,1,10004,90114,0,10.288,36.818,1000,1,1,,,0
GSM,605,2,139,1312,0,10.288,36.819,1000,1,1,,,0
UMTS,605,1,10020,72841,0,10.289,36.819,1000,1,1,,,0
LTE,605,3,4164,3892492,0,10.289,36.819,1000,1,1,,,0
GSM,605,3,111,17793,0,10.291,36.819,1000,1,1,,,0
UMTS,605,1,10004,67579,0,10.296,36.819,1000,1,1,,,0
GSM,605,1,10004,463,0,10.3,36.819,1085,1,1,,,0
LTE,605,3,4165,55103758,0,10.29,36.819,1000,1,1,,,0
GSM,605,2,137,55448,0,10.293,36.82,1000,1,1,,,0
GSM,605,1,10004,592,0,10.3,36.82,1000,1,1,,,0
UMTS,605,1,10004,66002,0,10.3,36.82,1000,1,1,,,0
UMTS,605,3,2164,819663,0,10.291,36.82,1000,1,1,,,0
UMTS,605,1,10004,67146,0,10.292,36.82,1000,1,1,,,0
UMTS,605,1,10020,68071,0,10.294,36.82,1000,1,1,,,0
UMTS,605,2,139,72238,0,10.294,36.82,1000,1,1,,,0
UMTS,605,2,139,65584,0,10.295,36.82,1000,1,1,,,0
UMTS,605,2,139,118423,0,10.295,36.82,1000,1,1,,,0
UMTS,605,3,2154,164303,0,10.296,36.82,1000,1,1,,,0
UMTS,605,3,2154,134303,0,10.296,36.82,1000,1,1,,,0
UMTS,605,3,2154,164504,0,10.299,36.82,1000,1,1,,,0
GSM,605,3,1108,15618,0,10.302,36.809,1000,1,1,,,0
GSM,605,3,1108,12403,0,10.304,36.809,1000,1,1,,,0
UMTS,605,2,139,66427,0,10.306,36.809,1000,1,1,,,0
GSM,605,1,10005,10661,0,10.306,36.809,7987,1,1,,,0
UMTS,605,3,2154,139549,0,10.303,36.81,1000,1,1,,,0
GSM,605,3,1494,17792,0,10.301,36.81,1000,1,1,,,0
UMTS,605,2,139,66428,0,10.304,36.81,1000,1,1,,,0
GSM,605,2,409,50894,0,10.302,36.81,1000,1,1,,,0
GSM,605,3,1108,18488,0,10.306,36.81,1000,1,1,,,0
UMTS,605,1,10004,69566,0,10.306,36.81,1000,1,1,,,0
UMTS,605,1,10004,66003,0,10.306,36.81,1000,1,1,,,0
GSM,605,2,409,52882,0,10.301,36.81,10794,1,1,,,0
UMTS,605,1,10004,67578,0,10.305,36.811,1000,1,1,,,0
UMTS,605,1,10004,70578,0,10.305,36.811,1000,1,1,,,0
UMTS,605,2,139,66430,0,10.304,36.812,1000,1,1,,,0
UMTS,605,2,139,66364,0,10.304,36.812,1000,1,1,,,0
GSM,605,3,1108,16951,0,10.304,36.812,1000,1,1,,,0
UMTS,605,2,135,184010,0,10.304,36.812,1000,1,1,,,0
UMTS,605,3,2164,794909,0,10.304,36.812,1000,1,1,,,0
GSM,605,2,409,50895,0,10.303,36.812,1000,1,1,,,0
GSM,605,3,1108,18482,0,10.304,36.812,1000,1,1,,,0
UMTS,605,2,139,65582,0,10.303,36.813,1000,1,1,,,0
UMTS,605,2,139,65580,0,10.303,36.813,1000,1,1,,,0
UMTS,605,3,2154,139545,0,10.303,36.813,1000,1,1,,,0
LTE,605,1,10004,52229,0,10.304,36.813,1000,1,1,,,0
GSM,605,2,409,50891,0,10.302,36.813,1000,1,1,,,0
UMTS,605,2,1000,71328,0,10.302,36.813,1000,1,1,,,0
GSM,605,2,409,53181,0,10.302,36.813,1000,1,1,,,0
GSM,605,3,1108,17791,0,10.301,36.814,1000,1,1,,,0
UMTS,605,2,139,120104,0,10.305,36.814,1000,1,1,,,0
UMTS,605,1,10004,66005,0,10.305,36.814,1000,1,1,,,0
UMTS,605,3,2154,169545,0,10.3,36.814,1000,1,1,,,0
LTE,605,1,10004,34562,0,10.3,36.814,1000,1,1,,,0
UMTS,605,3,2154,139550,0,10.302,36.814,1000,1,1,,,0
UMTS,605,2,139,65577,0,10.303,36.814,1000,1,1,,,0
UMTS,605,1,10004,65998,0,10.304,36.814,1000,1,1,,,0
UMTS,605,3,2154,139543,0,10.304,36.814,1000,1,1,,,0
UMTS,605,3,2154,139548,0,10.304,36.814,1000,1,1,,,0
GSM,605,3,1108,18481,0,10.306,36.814,1000,1,1,,,0
GSM,605,3,1108,17292,0,10.306,36.814,1000,1,1,,,0
GSM,605,2,409,41310,0,10.303,36.815,1000,1,1,,,0
UMTS,605,1,10004,67581,0,10.305,36.815,1000,1,1,,,0
UMTS,605,2,139,65579,0,10.3,36.816,1000,1,1,,,0
GSM,605,2,414,52922,0,10.3,36.816,1000,1,1,,,0
UMTS,605,2,139,65578,0,10.304,36.816,1000,1,1,,,0
UMTS,605,3,2154,134369,0,10.304,36.816,1000,1,1,,,0
UMTS,605,3,2154,134364,0,10.304,36.816,1000,1,1,,,0
UMTS,605,1,10004,66726,0,10.302,36.816,1000,1,1,,,0
UMTS,605,2,1000,122443,0,10.301,36.817,1000,1,1,,,0
LTE,605,2,139,11297547,0,10.305,36.817,1000,1,1,,,0
LTE,605,2,139,11593740,0,10.305,36.817,1000,1,1,,,0
GSM,605,2,409,52885,0,10.304,36.817,1000,1,1,,,0
UMTS,605,1,10004,65999,0,10.304,36.817,1000,1,1,,,0
UMTS,605,2,139,68421,0,10.304,36.817,1000,1,1,,,0
GSM,605,2,409,50892,0,10.304,36.817,1000,1,1,,,0
UMTS,605,3,2164,789723,0,10.304,36.817,1000,1,1,,,0
UMTS,605,2,139,68418,0,10.306,36.817,1000,1,1,,,0
UMTS,605,2,139,65581,0,10.306,36.817,1000,1,1,,,0
UMTS,605,3,2154,134363,0,10.306,36.817,1000,1,1,,,0
UMTS,605,1,10020,65997,0,10.306,36.817,1000,1,1,,,0
UMTS,605,2,139,68417,0,10.307,36.817,1000,1,1,,,0
UMTS,605,3,2154,134368,0,10.307,36.817,1000,1,1,,,0
UMTS,605,3,2154,169543,0,10.307,36.817,1000,1,1,,,0
GSM,605,1,10004,461,0,10.307,36.817,1000,1,1,,,0
GSM,605,2,409,41309,0,10.301,36.817,1000,1,1,,,0
UMTS,605,1,10004,65996,0,10.306,36.818,1000,1,1,,,0
LTE,605,2,139,11593739,0,10.308,36.818,1000,1,1,,,0
UMTS,605,3,2154,164364,0,10.302,36.819,1000,1,1,,,0
UMTS,605,3,2164,796548,0,10.303,36.819,1000,1,1,,,0
UMTS,605,2,139,68420,0,10.306,36.819,1000,1,1,,,0
UMTS,605,3,2154,164363,0,10.306,36.819,1000,1,1,,,0
LTE,605,2,139,11297537,0,10.307,36.819,1000,1,1,,,0
UMTS,605,3,2154,134504,0,10.307,36.819,1000,1,1,,,0
UMTS,605,3,2154,134509,0,10.307,36.819,1000,1,1,,,0
UMTS,605,3,2154,192649,0,10.307,36.819,1000,1,1,,,0
UMTS,605,1,10004,65997,0,10.309,36.82,1000,1,1,,,0
UMTS,605,2,139,68419,0,10.304,36.82,1000,1,1,,,0
GSM,605,2,409,52042,0,10.307,36.82,1000,1,1,,,0
GSM,605,1,1781,464,0,10.306,36.82,1000,1,1,,,0
UMTS,605,3,2154,192105,0,10.309,36.82,1000,1,1,,,0
UMTS,605,3,2154,164503,0,10.309,36.82,1000,1,1,,,0
UMTS,605,3,2154,163874,0,10.309,36.82,1000,1,1,,,0
UMTS,605,1,10014,7329316,0,10.309,36.82,1000,1,1,,,0
UMTS,605,1,10004,66894,0,10.309,36.82,1000,1,1,,,0
LTE,605,1,10017,64526,0,10.128,36.82,3489,1,1,,,0
UMTS,605,3,2100,655951,0,10.131,36.821,1000,1,1,,,0
UMTS,605,1,10019,7279649,0,10.131,36.821,1642,1,1,,,0
UMTS,605,1,10017,50594049,0,10.125,36.821,1000,1,1,,,0
LTE,605,1,10017,16136,0,10.122,36.821,1000,1,1,,,0
UMTS,605,3,2100,661288,0,10.123,36.822,1000,1,1,,,0
UMTS,605,3,2100,656671,0,10.131,36.822,1000,1,1,,,0
UMTS,605,1,10017,7276657,0,10.122,36.822,1333,1,1,,,0
LTE,605,2,136,11546627,0,10.126,36.822,1000,1,1,,,0
LTE,605,1,10017,16133,0,10.121,36.823,1000,1,1,,,0
UMTS,605,2,136,199653,0,10.123,36.823,1000,1,1,,,0
LTE,605,3,4100,3940620,0,10.123,36.823,1000,1,1,,,0
UMTS,605,2,135,135664,0,10.122,36.823,1000,1,1,,,0
LTE,605,3,4157,3928579,0,10.128,36.824,5063,1,1,,,0
UMTS,605,1,10017,7278546,0,10.125,36.824,1000,1,1,,,0
LTE,605,1,10017,16132,0,10.12,36.824,1000,1,1,,,0
UMTS,605,2,136,203423,0,10.122,36.824,1000,1,1,,,0
UMTS,605,1,10019,7279226,0,10.131,36.824,1000,1,1,,,0
GSM,605,1,10019,2465,0,10.131,36.824,1000,1,1,,,0
LTE,605,1,10017,16134,0,10.122,36.825,1000,1,1,,,0
UMTS,605,3,2100,656673,0,10.122,36.825,1000,1,1,,,0
UMTS,605,3,2100,685987,0,10.131,36.825,1000,1,1,,,0
UMTS,605,3,2100,655983,0,10.125,36.825,1000,1,1,,,0
UMTS,605,3,2100,655988,0,10.126,36.825,1000,1,1,,,0
UMTS,605,1,10017,7277186,0,10.122,36.825,1000,1,1,,,0
UMTS,605,1,10017,7276662,0,10.122,36.825,1000,1,1,,,0
UMTS,605,1,10017,7275132,0,10.122,36.825,1000,1,1,,,0
UMTS,605,1,10017,7275746,0,10.122,36.825,1000,1,1,,,0
GSM,605,2,416,57883,0,10.122,36.825,1000,1,1,,,0
GSM,605,2,416,56815,0,10.122,36.825,1000,1,1,,,0
GSM,605,3,1143,10248,0,10.126,36.825,1000,1,1,,,0
UMTS,605,1,10019,7276961,0,10.126,36.825,1000,1,1,,,0
UMTS,605,2,136,197651,0,10.12,36.826,1000,1,1,,,0
UMTS,605,1,10017,7275129,0,10.121,36.826,1000,1,1,,,0
UMTS,605,1,10017,7276659,0,10.12,36.826,1000,1,1,,,0
GSM,605,2,416,52542,0,10.12,36.827,1000,1,1,,,0
GSM,605,2,416,53043,0,10.12,36.827,1000,1,1,,,0
UMTS,605,1,10017,7276279,0,10.12,36.827,1000,1,1,,,0
UMTS,605,2,136,199654,0,10.12,36.827,1000,1,1,,,0
UMTS,605,1,10017,7276665,0,10.12,36.827,1000,1,1,,,0
GSM,605,1,10017,2163,0,10.12,36.827,1000,1,1,,,0
UMTS,605,3,2100,656762,0,10.122,36.827,1000,1,1,,,0
UMTS,605,3,2100,692908,0,10.123,36.827,1000,1,1,,,0
LTE,605,1,10017,55299,0,10.121,36.827,1000,1,1,,,0
UMTS,605,1,10017,7274899,0,10.123,36.827,1000,1,1,,,0
UMTS,605,3,2100,662903,0,10.121,36.828,1000,1,1,,,0
UMTS,605,1,10019,7282338,0,10.12,36.828,1000,1,1,,,0
UMTS,605,1,10019,7282341,0,10.12,36.828,1000,1,1,,,0
UMTS,605,1,10019,7282316,0,10.12,36.828,1000,1,1,,,0
UMTS,605,1,10017,7274902,0,10.129,36.828,1000,1,1,,,0
UMTS,605,3,2100,686111,0,10.129,36.828,1000,1,1,,,0
GSM,605,1,10017,476,0,10.129,36.828,1000,1,1,,,0
GSM,605,1,10017,473,0,10.129,36.828,1000,1,1,,,0
UMTS,605,3,2100,204155,0,10.13,36.828,1000,1,1,,,0
UMTS,605,2,136,198451,0,10.129,36.828,1000,1,1,,,0
UMTS,605,3,2100,686117,0,10.131,36.828,1000,1,1,,,0
UMTS,605,1,10017,7274972,0,10.131,36.828,1000,1,1,,,0
UMTS,605,2,136,249657,0,10.12,36.829,1000,1,1,,,0
GSM,605,2,416,56811,0,10.122,36.829,1000,1,1,,,0
UMTS,605,2,136,253425,0,10.122,36.829,1000,1,1,,,0
UMTS,605,2,136,254497,0,10.122,36.829,1000,1,1,,,0
GSM,605,2,416,51044,0,10.129,36.829,1000,1,1,,,0
GSM,605,2,416,51041,0,10.131,36.829,1000,1,1,,,0
UMTS,605,3,2100,662902,0,10.127,36.829,1000,1,1,,,0
LTE,605,3,4100,3940621,0,10.123,36.829,1229,1,1,,,0
UMTS,605,2,136,203425,0,10.122,36.83,1000,1,1,,,0
GSM,605,3,1143,15729,0,10.122,36.83,1000,1,1,,,0
GSM,605,3,1143,10249,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,203422,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,199651,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,199657,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,204491,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,247656,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,249655,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,197650,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,199652,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,197657,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,247657,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,197656,0,10.122,36.83,1000,1,1,,,0
UMTS,605,2,136,200540,0,10.122,36.83,1000,1,1,,,0
GSM,605,3,1143,18049,0,10.122,36.83,1000,1,1,,,0
GSM,605,3,1143,15882,0,10.123,36.83,1000,1,1,,,0
UMTS,605,3,2156,204149,0,10.125,36.83,1000,1,1,,,0
UMTS,605,2,136,200541,0,10.125,36.83,1000,1,1,,,0
GSM,605,2,416,53936,0,10.125,36.83,1000,1,1,,,0
UMTS,605,3,2100,692906,0,10.125,36.83,1000,1,1,,,0
UMTS,605,3,2100,662908,0,10.125,36.83,1000,1,1,,,0
UMTS,605,3,2100,692901,0,10.125,36.83,1000,1,1,,,0
GSM,605,3,1143,10247,0,10.125,36.83,1000,1,1,,,0
GSM,605,3,1143,15778,0,10.125,36.83,1000,1,1,,,0
UMTS,605,3,2100,655992,0,10.125,36.83,1000,1,1,,,0
UMTS,605,2,136,253937,0,10.125,36.83,1000,1,1,,,0
GSM,605,3,1143,10243,0,10.125,36.83,1000,1,1,,,0
UMTS,605,3,2156,204150,0,10.126,36.83,1000,1,1,,,0
UMTS,605,3,2156,204155,0,10.127,36.83,1000,1,1,,,0
LTE,605,3,4100,3877891,0,10.127,36.83,1000,1,1,,,0
UMTS,605,1,10017,7281877,0,10.13,36.83,1000,1,1,,,0
UMTS,605,1,10019,7276959,0,10.124,36.83,1000,1,1,,,0
UMTS,605,3,2100,662901,0,10.125,36.83,1000,1,1,,,0
LTE,605,1,10019,16385,0,10.122,36.83,1000,1,1,,,0
UMTS,605,1,10017,7274988,0,10.131,36.83,1000,1,1,,,0
UMTS,605,2,136,250547,0,10.125,36.83,1000,1,1,,,0
UMTS,605,2,240,133574,0,10.13,36.831,1000,1,1,,,0
UMTS,605,2,136,252775,0,10.121,36.831,1000,1,1,,,0
GSM,605,3,1143,10241,0,10.12,36.831,1000,1,1,,,0
UMTS,605,1,10014,7282340,0,10.122,36.831,1000,1,1,,,0
UMTS,605,3,2156,204156,0,10.123,36.831,1000,1,1,,,0
UMTS,605,3,2156,204151,0,10.123,36.831,1000,1,1,,,0
UMTS,605,2,136,203419,0,10.123,36.831,1000,1,1,,,0
UMTS,605,3,2100,406,0,10.123,36.831,1000,1,1,,,0
GSM,605,1,10019,2466,0,10.123,36.831,1000,1,1,,,0
GSM,605,2,416,53934,0,10.123,36.831,1000,1,1,,,0
UMTS,605,3,2156,204154,0,10.125,36.831,1000,1,1,,,0
LTE,605,3,4100,3848451,0,10.131,36.831,1000,1,1,,,0
UMTS,605,1,10017,7276584,0,10.131,36.831,1000,1,1,,,0
LTE,605,2,1020,11657987,0,10.134,36.82,1000,1,1,,,0
LTE,605,3,4100,3906574,0,10.134,36.82,1000,1,1,,,0
GSM,605,2,418,55392,0,10.142,36.82,1000,1,1,,,0
LTE,605,1,10017,64514,0,10.141,36.82,1000,1,1,,,0
UMTS,605,3,2100,686452,0,10.141,36.82,1000,1,1,,,0
UMTS,605,3,2100,656033,0,10.137,36.82,1000,1,1,,,0
LTE,605,2,1020,11657997,0,10.135,36.82,1000,1,1,,,0
UMTS,605,3,2103,197801,0,10.142,36.82,1000,1,1,,,0
GSM,605,2,416,51952,0,10.135,36.821,1000,1,1,,,0
LTE,605,2,136,11569942,0,10.135,36.821,1000,1,1,,,0
LTE,605,1,10017,22531,0,10.142,36.821,1000,1,1,,,0
GSM,605,3,1485,15569,0,10.136,36.821,1000,1,1,,,0
UMTS,605,2,136,198959,0,10.132,36.821,2319,1,1,,,0
GSM,605,3,103,15561,0,10.137,36.821,1000,1,1,,,0
GSM,605,3,1484,10823,0,10.135,36.821,1000,1,1,,,0
LTE,605,1,10017,22534,0,10.141,36.821,1000,1,1,,,0
LTE,605,3,4100,3865099,0,10.134,36.821,1000,1,1,,,0
UMTS,605,3,2100,656422,0,10.141,36.821,1000,1,1,,,0
UMTS,605,2,136,857361,0,10.136,36.821,1000,1,1,,,0
UMTS,605,1,10017,7277020,0,10.136,36.821,1000,1,1,,,0
UMTS,605,3,13320,656687,0,10.136,36.821,1000,1,1,,,0
GSM,605,1,10017,2032,0,10.137,36.821,1000,1,1,,,0
GSM,605,1,10017,2035,0,10.137,36.821,1000,1,1,,,0
UMTS,605,2,136,857364,0,10.137,36.821,1000,1,1,,,0
UMTS,605,2,136,202007,0,10.137,36.821,1000,1,1,,,0
UMTS,605,2,240,202001,0,10.137,36.821,1000,1,1,,,0
UMTS,605,2,1020,857361,0,10.137,36.821,1000,1,1,,,0
UMTS,605,2,1020,198562,0,10.137,36.821,1000,1,1,,,0
UMTS,605,2,1020,198449,0,10.137,36.821,1000,1,1,,,0
GSM,605,1,10017,7224,0,10.137,36.821,1000,1,1,,,0
GSM,605,3,1116,17408,0,10.138,36.821,1000,1,1,,,0
GSM,605,3,1116,17409,0,10.138,36.821,1000,1,1,,,0
UMTS,605,2,136,857362,0,10.138,36.821,1000,1,1,,,0
GSM,605,2,418,55396,0,10.138,36.821,1000,1,1,,,0
UMTS,605,3,2100,665467,0,10.14,36.821,1000,1,1,,,0
UMTS,605,2,1020,857364,0,10.138,36.821,1000,1,1,,,0
GSM,605,3,1484,10829,0,10.137,36.821,1000,1,1,,,0
GSM,605,3,1484,10820,0,10.137,36.822,1000,1,1,,,0
LTE,605,1,10017,64517,0,10.137,36.822,4300,1,1,,,0
LTE,605,1,10017,51972,0,10.132,36.822,3896,1,1,,,0
LTE,605,3,4100,3864833,0,10.138,36.822,1000,1,1,,,0
UMTS,605,3,2100,685982,0,10.138,36.822,1000,1,1,,,0
GSM,605,2,418,55393,0,10.138,36.822,1000,1,1,,,0
UMTS,605,1,10017,7281776,0,10.139,36.822,1000,1,1,,,0
LTE,605,2,1020,11657985,0,10.139,36.822,1000,1,1,,,0
GSM,605,3,1484,10824,0,10.138,36.822,1000,1,1,,,0
UMTS,605,3,2100,655987,0,10.138,36.822,1000,1,1,,,0
UMTS,605,3,2100,665469,0,10.138,36.822,1000,1,1,,,0
UMTS,605,3,2100,655956,0,10.135,36.822,1000,1,1,,,0
LTE,605,1,10017,64516,0,10.137,36.822,4272,1,1,,,0
GSM,605,3,1484,10828,0,10.139,36.822,1000,1,1,,,0
UMTS,605,3,2100,686033,0,10.141,36.822,1000,1,1,,,0
UMTS,605,2,1020,907367,0,10.139,36.822,1000,1,1,,,0
GSM,605,2,418,50463,0,10.139,36.822,2995,1,1,,,0
LTE,605,3,4100,3906581,0,10.138,36.823,1000,1,1,,,0
UMTS,605,3,2100,656038,0,10.141,36.823,1000,1,1,,,0
LTE,605,2,1020,11658005,0,10.14,36.823,1000,1,1,,,0
GSM,605,3,1143,15567,0,10.137,36.823,1000,1,1,,,0
GSM,605,1,10017,2524,0,10.14,36.823,1000,1,1,,,0
